,姓名,上任日期,经理代号,简介,基金名称,基金代码,基金类型,起始时间,截止时间,任职天数,任职回报,同类平均,同类排名
0,卢绮婷,2018-08-24,无,"卢绮婷女士:上海交通大学金融学硕士,曾任宁波银行金融市场部流动性管理岗,现任永赢基金管理有限公司固定收益投资部基金经理。2018年8月24日至今,担任永赢货币市场基金的基金经理;2018年8月24日至今,担任永赢天天利货币市场基金的基金经理;2019年1月24日至今,担任永赢迅利中高等级短债债券型证券投资基金的基金经理;2019年9月2日至今,担任永赢开泰中高等级中短债债券型证券投资基金的基金经理。2020年8月6日起担任永赢欣益纯债一年定期开放债券型发起式证券投资基金基金经理。",永赢迅利中高等级短债E,009985,债券型,2020-08-07,至今,65天,0.27%,-0.13%,671|2454
1,,,,,永赢欣益纯债一年定开发起式,008722,定开债券,2020-08-06,至今,66天,0.11%,0.18%,264|400
2,,,,,永赢开泰中高等级中短债A,007542,债券型,2019-09-02,至今,1年又40天,3.73%,5.06%,717|1875
3,,,,,永赢开泰中高等级中短债C,007543,债券型,2019-09-02,至今,1年又40天,3.52%,5.06%,791|1875
4,,,,,永赢迅利中高等级短债A,006852,债券型,2019-01-24,至今,1年又261天,5.36%,9.90%,896|1479
5,,,,,永赢货币,000533,货币型,2018-08-24,至今,2年又49天,5.78%,5.17%,70|636
6,,,,,永赢天天利货币,004545,货币型,2018-08-24,至今,2年又49天,6.15%,5.17%,16|636
