,姓名,上任日期,经理代号,简介,基金名称,基金代码,基金类型,起始时间,截止时间,任职天数,任职回报,同类平均,同类排名
0,张航,2018-11-17,无,"张航先生:国籍中国,经济学硕士。2015年7月加盟鹏华基金管理有限公司,现任权益投资二部基金经理。2018年08月担任鹏华价值精选股票型证券投资基金基金经理,2018年11月担任鹏华品牌传承灵活配置混合型证券投资基金基金经理,张航具备基金从业资格。",鹏华动力增长混合(LOF),160610,混合型,2019-04-03,至今,1年又192天,80.67%,43.88%,333|2802
1,,,,,鹏华品牌传承混合,000431,混合型,2018-11-17,至今,1年又329天,166.39%,67.17%,47|2670
2,,,,,鹏华价值精选股票,206012,股票型,2018-08-01,至今,2年又72天,128.29%,57.16%,44|939
