,姓名,上任日期,经理代号,简介,基金名称,基金代码,基金类型,起始时间,截止时间,任职天数,任职回报,同类平均,同类排名
0,曾健飞,2019-08-09,无,"曾健飞先生:中国,研究生、硕士学历。2014年2月加盟前海开源基金管理有限公司,曾任公司固定收益部研究员。2020年7月20日担任前海开源泽鑫灵活配置混合型证券投资基金基金经理。",前海开源泽鑫混合A,005323,混合型,2020-07-20,至今,83天,2.43%,3.27%,1943|3533
1,,,,,前海开源泽鑫混合C,005324,混合型,2020-07-20,至今,83天,2.41%,3.27%,1954|3533
2,,,,,前海开源可转债债券,000536,债券型,2019-08-09,至今,1年又64天,12.77%,6.12%,197|1810
3,,,,,前海开源鼎安债券A,002971,债券型,2019-08-09,至今,1年又64天,8.56%,6.12%,355|1810
4,,,,,前海开源鼎安债券C,002972,债券型,2019-08-09,至今,1年又64天,8.05%,6.12%,383|1810
5,,,,,前海开源鼎裕债券A,003254,债券型,2019-08-09,至今,1年又64天,1.85%,6.12%,1654|1810
6,,,,,前海开源鼎裕债券C,003255,债券型,2019-08-09,至今,1年又64天,1.37%,6.12%,1716|1810
