,姓名,上任日期,经理代号,简介,基金名称,基金代码,基金类型,起始时间,截止时间,任职天数,任职回报,同类平均,同类排名
0,赵治烨,2015-05-13,无,"赵治烨先生:北京大学微电子学士。历任中国银河证券北京中关村大街营业部理财分析师,现任上银基金投资研究部副总监、研究副总监,上银新兴价值成长混合型证券投资基金基金经理、上银鑫达灵活配置混合型证券投资基金、上银未来生活灵活配置混合型证券投资基金及上银鑫卓混合型证券投资基金基金经理。2020年5月8日起担任上银可转债精选债券型证券投资基金基金经理。2020年8月24日担任上银内需增长股票型证券投资基金基金经理。",上银内需增长股票,009899,股票型,2020-08-24,至今,48天,0.28%,-1.76%,276|1616
1,,,,,上银可转债精选债券,008897,债券型,2020-05-08,至今,156天,2.34%,0.26%,377|2260
2,,,,,上银鑫卓混合,008244,混合型,2020-01-21,至今,264天,40.03%,26.31%,710|3145
3,,,,,上银未来生活灵活配置混合,007393,混合型,2019-07-15,至今,1年又89天,21.47%,48.74%,2201|2927
4,,,,,上银鑫达混合,004138,混合型,2017-03-09,至今,3年又217天,85.49%,62.43%,495|1902
5,,,,,上银新兴价值成长混合,000520,混合型,2015-05-13,至今,5年又153天,86.63%,46.43%,142|855
