,姓名,上任日期,经理代号,简介,基金名称,基金代码,基金类型,起始时间,截止时间,任职天数,任职回报,同类平均,同类排名
0,陈学林,2013-03-19,无,"陈学林先生:硕士。曾任统一期货股份有限公司交易员,凯基证券投资信托股份有限公司基金经理。2010年加入中银基金管理有限公司,2013年7月18日至2020年4月2日曾担任中银全球策略(QDII-FOF)基金基金经理助理。2013年3月至今任中银标普全球资源等权重指数(QDII)基金基金经理。",中银全球策略,163813,QDII,2013-07-18,2020-04-02,6年又260天,-36.09%,26.86%,69|75
1,,,,,中银标普全球资源等权重指数,000049,QDII-指数,2013-03-19,至今,7年又208天,5.00%,48.33%,48|67
