,姓名,上任日期,经理代号,简介,基金名称,基金代码,基金类型,起始时间,截止时间,任职天数,任职回报,同类平均,同类排名
0,张峰,2015-09-17,无,"张峰先生:中国国籍,硕士研究生、工学硕士,历任南方基金管理有限公司研究员、投资经理助理。现任农银汇理行业领先混合型基金基金经理、农银汇理策略精选混合型基金基金经理、农银汇理国企改革灵活配置混合型基金基金经理。2020年3月13日担任农银汇理策略趋势混合型证券投资基金基金经理。",农银汇理智增一年定开混合,010201,混合型,2020-09-18,至今,23天,,,-|-
1,,,,,农银汇理策略趋势混合,008819,混合型,2020-03-13,至今,212天,30.37%,26.27%,1418|3403
2,,,,,农银汇理国企改革混合,002189,混合型,2016-06-03,至今,4年又131天,153.20%,70.45%,97|1517
3,,,,,农银策略精选混合,660010,混合型,2015-12-02,至今,4年又315天,147.90%,60.47%,48|1224
4,,,,,农银行业领先混合,000127,混合型,2015-09-17,至今,5年又26天,201.20%,91.22%,53|1093
