,姓名,上任日期,经理代号,简介,基金名称,基金代码,基金类型,起始时间,截止时间,任职天数,任职回报,同类平均,同类排名
0,詹成,2015-12-29,无,"詹成先生:通信电子工程博士。曾担任英国诺基亚研发中心研究员。2011年7月加入景顺长城基金管理有限公司,历任研究部研究员、专户投资部投资经理,自2015年12月起担任股票投资部基金经理。2020年3月18日起担任景顺长城科技创新混合型证券投资基金基金经理。2020年6月30日起担任景顺长城科技创新三年定期开放灵活配置混合型证券投资基金基金经理。",景顺长城科创三年定开混合,009598,混合型,2020-06-30,至今,103天,2.47%,11.37%,3342|3722
1,,,,,景顺长城科技创新混合,008657,混合型,2020-03-18,至今,207天,40.18%,33.04%,1244|3222
2,,,,,景顺长城智能生活混合,005914,混合型,2019-01-31,至今,1年又254天,93.04%,71.59%,887|2718
3,,,,,景顺长城沪港深领先科技,004476,股票型,2017-07-07,至今,3年又97天,106.80%,48.21%,72|724
4,,,,,景顺长城品质投资混合,000020,混合型,2015-12-29,至今,4年又288天,115.54%,54.90%,108|1241
