,姓名,上任日期,经理代号,简介,基金名称,基金代码,基金类型,起始时间,截止时间,任职天数,任职回报,同类平均,同类排名
0,周梦婕,2020-08-25,无,"周梦婕女士:华东师范大学计算机软件与理论专业硕士。曾任上海东方证券资产管理有限公司产品助理、长江证券股份有限公司投资经理助理、长江证券(上海)资产管理有限公司研究员。2016年11月进入中海基金管理有限公司工作,曾任基金经理助理。2019年4月至今任中海合嘉增强收益债券型证券投资基金基金经理。2020年8月25日至今任中海增强收益债券型证券投资基金基金经理。2020年8月25日至今任中海纯债债券型证券投资基金基金经理。",中海纯债债券A,000298,债券型,2020-08-25,至今,47天,-0.45%,-0.10%,2034|2445
1,,,,,中海纯债债券C,000299,债券型,2020-08-25,至今,47天,-0.46%,-0.10%,2041|2445
2,,,,,中海增强收益债券A,395011,债券型,2020-08-25,至今,47天,-0.54%,-0.10%,2092|2445
3,,,,,中海增强收益债券C,395012,债券型,2020-08-25,至今,47天,-0.63%,-0.10%,2132|2445
4,,,,,中海合嘉增强收益债券A,002965,债券型,2019-04-03,至今,1年又192天,17.61%,6.89%,77|1590
5,,,,,中海合嘉增强收益债券C,002966,债券型,2019-04-03,至今,1年又192天,17.73%,6.89%,74|1590
