,姓名,上任日期,经理代号,简介,基金名称,基金代码,基金类型,起始时间,截止时间,任职天数,任职回报,同类平均,同类排名
0,章晖,2015-05-28,无,"章晖先生:北京大学西方经济学硕士,具有基金从业资格、金融分析师(CFA)资格,2009年7月加入南方基金,担任研究部研究员、高级研究员;2014年2月至2015年5月,任南方新优享基金经理助理;2015年5月至今,任南方新优享基金经理;2015年6月至今,任南方创新经济基金经理;2018年4月至今,任南方成安优选混合基金经理。2019年12月19日起担任南方ESG主题股票型证券投资基金基金经理。",南方ESG股票A,008264,股票型,2019-12-19,至今,297天,51.98%,30.66%,189|1306
1,,,,,南方ESG股票C,008265,股票型,2019-12-19,至今,297天,51.25%,30.66%,197|1306
2,,,,,南方新优享灵活配置混合C,006590,混合型,2018-12-18,至今,1年又298天,120.88%,73.25%,487|2705
3,,,,,南方成安优选混合,005742,混合型,2018-04-19,至今,2年又176天,105.59%,49.63%,156|2451
4,,,,,南方创新经济,001053,混合型,2015-06-19,至今,5年又116天,136.42%,40.34%,31|1039
5,,,,,南方新优享灵活配置混合A,000527,混合型,2015-05-28,至今,5年又138天,125.96%,36.55%,30|897
