,姓名,上任日期,经理代号,简介,基金名称,基金代码,基金类型,起始时间,截止时间,任职天数,任职回报,同类平均,同类排名
0,赵诣,2017-03-21,无,"赵诣先生:中国,工学硕士,历任申银万国证券研究所机械行业分析师、农银汇理基金管理有限公司研究员、农银汇理基金管理有限公司基金经理助理。现任农银汇理基金管理有限公司基金经理。2019年11月8日起任农银汇理工业4.0灵活配置混合型证券投资基金的基金经理。2019年03月12日至2020年06月01日任农银汇理永盛定期开放混合型证券投资基金。2020年6月1日担任农银汇理海棠三年定期开放混合型证券投资基金基金经理。",农银汇理海棠三年定开混合,006977,混合型,2020-06-01,至今,132天,52.73%,18.26%,10|3626
1,,,,,农银工业4.0混合,001606,混合型,2019-11-08,至今,338天,118.50%,35.75%,3|3192
2,,,,,农银新能源主题,002190,混合型,2019-08-20,至今,1年又53天,136.99%,44.24%,4|2975
3,,,,,农银汇理永盛定期开放混合,006534,混合型,2019-03-12,2020-06-01,1年又82天,5.50%,21.84%,2472|2833
4,,,,,农银研究精选混合,000336,混合型,2017-03-21,至今,3年又205天,101.82%,60.49%,292|1921
