,姓名,上任日期,经理代号,简介,基金名称,基金代码,基金类型,起始时间,截止时间,任职天数,任职回报,同类平均,同类排名
0,范文静,2020-05-07,无,"范文静女士:硕士,曾于国泰基金管理有限公司历任助理研究员、研究员、基金经理助理。2020年5月7日起担任德邦德利货币市场基金基金经理。",德邦德利货币A,000300,货币型,2020-05-07,至今,157天,0.68%,0.75%,497|650
1,,,,,德邦德利货币B,000301,货币型,2020-05-07,至今,157天,0.78%,0.75%,235|650
