,姓名,上任日期,经理代号,简介,基金名称,基金代码,基金类型,起始时间,截止时间,任职天数,任职回报,同类平均,同类排名
0,李博,2014-12-31,无,"李博先生:上海交通大学硕士,自2009年3月至2010年10月在中银国际证券有限公司担任研究员,负责研究方面的工作,自2010年11月起加入上投摩根基金管理有限公司,担任基金经理助理兼行业专家一职,自2014年12月起担任上投摩根核心成长股票型证券投资基金基金经理,自2015年8月起担任上投摩根科技前沿灵活配置混合型证券投资基金基金经理,自2015年9月起同时担任上投摩根阿尔法混合型证券投资基金基金经理,自2016年10月起同时担任上投摩根双息平衡混合型证券投资基金基金经理。自2018年11月起同时担任上投摩根核心精选股票型证券投资基金基金经理。",上投摩根核心精选,005983,股票型,2018-11-29,至今,1年又317天,93.51%,76.24%,283|996
1,,,,,上投摩根双息平衡混合A,373010,混合型,2016-10-28,至今,3年又349天,3.15%,62.55%,1673|1725
2,,,,,上投摩根阿尔法混合,377010,混合型,2015-09-18,至今,5年又25天,82.71%,88.37%,534|1129
3,,,,,上投摩根科技前沿灵活配置混合,001538,混合型,2015-08-24,2016-11-18,1年又87天,-8.49%,9.84%,1043|1117
4,,,,,上投摩根核心成长股票,000457,股票型,2014-12-31,至今,5年又286天,128.51%,74.84%,42|293
