,姓名,上任日期,经理代号,简介,基金名称,基金代码,基金类型,起始时间,截止时间,任职天数,任职回报,同类平均,同类排名
0,吴迪,2016-04-21,无,"吴迪先生:复旦大学世界经济硕士。2011年7月至2012年4月就职于信诚基金产品开发部。2012年5月加入财通基金,曾任战略产品部产品经理、量化投资部研究员,现为量化投资二部基金经理。",财通中证香港红利等权指数A,006658,股票指数,2019-06-04,至今,1年又130天,-12.69%,54.68%,1135|1145
1,,,,,财通中证香港红利等权指数C,006659,股票指数,2019-06-04,至今,1年又130天,-13.05%,54.68%,1136|1145
2,,,,,中证财通可持续发展100指数C,003184,股票指数,2017-04-14,至今,3年又181天,0.00%,51.98%,619|672
3,,,,,中证财通可持续发展100指数A,000042,股票指数,2016-04-21,至今,4年又174天,71.12%,70.17%,223|553
