,姓名,上任日期,经理代号,简介,基金名称,基金代码,基金类型,起始时间,截止时间,任职天数,任职回报,同类平均,同类排名
0,刘辉,2016-04-29,无,"刘辉先生:硕士,自2006年2月至2008年3月在华泰证券股份有限公司研究所担任研究员,2008年3月至2009年10月在东吴基金管理有限公司研究部担任高级研究员,2009年10月至2013年12月在汇丰晋信基金管理有限公司历任高级研究员、基金经理、权益投资部助理总监、助理投资总监,2013年12月至2015年6月在嘉实基金管理有限公司担任资深基金经理,2015年6月起加入上投摩根基金管理有限公司,任高级基金经理兼国内权益投资一部总监助理。2016年1月起任上投摩根内需动力混合型证券投资基金基金经理。",上投摩根成长动力混合,000073,混合型,2016-04-29,至今,4年又166天,109.65%,73.47%,319|1464
1,,,,,上投摩根内需动力混合,377020,混合型,2016-01-12,至今,4年又274天,76.41%,76.83%,542|1256
2,,,,,嘉实优质企业混合,070099,混合型,2014-04-29,2015-05-26,1年又27天,163.05%,128.64%,147|668
3,,,,,汇丰晋信低碳先锋股票,540008,股票型,2012-07-21,2013-12-21,1年又153天,40.03%,3.12%,8|183
4,,,,,汇丰晋信2026周期混合,540004,混合型,2011-03-19,2013-12-21,2年又278天,-1.38%,-9.35%,101|396
