,姓名,上任日期,经理代号,简介,基金名称,基金代码,基金类型,起始时间,截止时间,任职天数,任职回报,同类平均,同类排名
0,张富盛,2018-03-02,无,"张富盛先生:上海交通大学金融学学士,自2007年8月至2010年3月,在德勤华永会计师事务所担任高级税务咨询;自2010年3月至2011年2月,在中国国际金融有限公司担任分析师;自2011年2月至2015年8月在北京高华证券有限责任公司担任投资研究部经理;自2015年8月起加入上投摩根基金管理有限公司,历任行业专家、基金经理助理。自2018年3月起担任上投摩根转型动力灵活配置混合型证券投资基金基金经理。",上投摩根动力精选,006250,混合型,2019-01-29,至今,1年又256天,97.80%,70.98%,775|2739
1,,,,,上投摩根转型动力灵活配置混合,000328,混合型,2018-03-02,至今,2年又224天,54.64%,47.61%,854|2513
